article_id,article_version,hcpc_code_group,paragraph,last_updated
60160,6,1,,2025-07-10 11:35:33.713000
60161,4,1,,2026-07-08 12:55:18.040000
60176,18,1,"<p>Below are CPT<sup>&#174;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> books.</p>
<p><strong>Per CPT 2026 guidance SRT should not be reported in conjunction with megavoltage (MeV) (77402, 77407, 77412).</strong></p>
<p><strong> To bill electronic brachytherapy treatment delivery use CPT code 77437 (e.g., electronic brachytherapy). When billing 77437 for SRT treatment delivery services covered by the LCD providers must append the KX modifier. </strong></p>
<p><strong>For SRT treatment planning and simulation aided field setting use CPT code 77436.</strong></p>
<p>CPT 77436 is not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements. Do not report clinical treatment planning (77261, 77262, 77263), simulation (77280, 77285, 77290, 77295), basic dosimetry calculation (77300), special dosimetry (77331), treatment devices (77332, 77333, 77334), isodose planning (77306, 77307, 77316, 77317, 77318), or radiation treatment management (77427, 77431, 77432, 77435, 77469, 77470, 77499) in conjunction with 77436 and 77437.</p>
<p>Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services.</p>
<p>Use of 77370 with SRT code 77437 may lead to medical review.</p>",2026-07-14 22:43:03.663000
60176,18,2,"<p>The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>
<p>Electronic brachytherapy is non-covered and must be billed without a KX modifier.</p>",2026-07-14 22:43:03.663000
60177,5,1,"<p><p style=""line-height: normal;"">Below are CPT<sup>&reg;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books<strong>. </strong></p>
<p style=""line-height: normal;"">CPT 77280 or 77285 are not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements.</p>
<p style=""line-height: normal;"">Per CCI rules CPT 77336 cannot be billed with CPT 77401. Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p style=""line-height: normal;"">Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77401 may lead to medical review.</p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2025-05-09 11:26:41.963000
60177,5,2,"<p><p style=""line-height: normal;"">The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2025-05-09 11:26:41.997000
60178,3,1,<p>N/A</p>,2025-05-06 21:48:44.980000
60179,4,1,"<p><span style=""line-height: 107%;""><span style=""line-height: 107%;"">N/A</span></span></p>",2025-05-06 21:54:09.663000
60180,4,1,"<p style=""line-height: normal;"">Below are CPT<sup>&reg;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books<strong>. </strong></p>
<p style=""line-height: normal;"">CPT 77280 or 77285 are not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements.</p>
<p style=""line-height: normal;"">Per CCI rules CPT 77336 cannot be billed with CPT 77401. Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p style=""line-height: normal;"">Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77401 may lead to medical review.</p>",2025-05-08 12:36:56.637000
60180,4,2,"<p style=""line-height: normal;"">The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>",2025-05-08 12:36:56.667000
60181,12,1,"<p style=""line-height: normal;"">Below are CPT<sup>&#174;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> books<strong>. </strong></p>
<p>Per CPT 2026 guidance SRT should not be reported in conjunction with megavoltage (MeV) (77402, 77407, 77412). To bill electronic brachytherapy treatment delivery use CPT code 77437 (e.g., electronic brachytherapy). When billing 77437 for SRT treatment delivery services covered by the LCD providers must append the KX modifier. For SRT treatment planning and simulation aided field setting use CPT code 77436. CPT 77436 is not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements. Do not report clinical treatment planning (77261, 77262, 77263), simulation (77280, 77285, 77290, 77295), basic dosimetry calculation (77300), special dosimetry (77331), treatment devices (77332, 77333, 77334), isodose planning (77306, 77307, 77316, 77317, 77318), or radiation treatment management (77427, 77431, 77432, 77435, 77469, 77470, 77499) in conjunction with 77436 and 77437.</p>
<p>Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77437 may lead to medical review.</p>",2026-04-06 19:39:37.667000
60181,12,2,"<p><p style=""line-height: normal;"">The following CPT codes are considered not medically reasonable and necessary (non-covered). <span style=""line-height: 115%;"">Electronic brachytherapy is non-covered and must be billed without a KX modifier. </span></p></p>",2026-04-06 19:39:37.690000
60184,3,1,"<p><p style=""line-height: normal;"">Below are CPT<sup>&reg;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books<strong>. </strong></p>
<p style=""line-height: normal;"">CPT 77280 or 77285 are not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements.</p>
<p style=""line-height: normal;"">Per CCI rules CPT 77336 cannot be billed with CPT 77401. Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p style=""line-height: normal;"">Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77401 may lead to medical review.</p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2025-05-08 17:54:13.963000
60184,3,2,"<p><p style=""line-height: normal;"">The following CPT codes are considered not medically reasonable and necessary (non-covered).</p></p>",2025-05-08 17:54:13.987000
60185,11,1,"<p>Below are CPT<sup>&#174;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> books<strong>.</strong></p>
<p><span style=""background: yellow;""> </span></p>
<p><strong>Per CPT 2026 guidance, SRT should not be reported in conjunction with megavoltage (MeV) (77402, 77407, 77412). </strong></p>
<p><strong> </strong></p>
<p><strong>To bill electronic brachytherapy treatment delivery use CPT code 77437 (e.g., electronic brachytherapy). When billing 77437 for SRT treatment delivery services covered by the LCD providers must append the KX modifier. </strong></p>
<p><strong> </strong></p>
<p><strong>For SRT treatment planning and simulation aided field setting use CPT code 77436. </strong></p>
<p>CPT 77436 is not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements. Do not report clinical treatment planning (77261, 77262, 77263), simulation (77280, 77285, 77290, 77295), basic dosimetry calculation (77300), special dosimetry (77331), treatment devices (77332, 77333, 77334), isodose planning (77306, 77307, 77316, 77317, 77318), or radiation treatment management (77427, 77431, 77432, 77435, 77469, 77470, 77499) in conjunction with 77436 and 77437.</p>
<p>Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services.</p>
<p>Use of 77370 with SRT code 77437 may lead to medical review.</p>",2026-04-29 18:55:06.967000
60185,11,2,"<p>The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>
<p>Electronic brachytherapy is non-covered and must be billed without a KX modifier.</p>
<p>&#160;</p>",2026-04-29 18:55:07.003000
60194,2,1,"<p><strong><span style=""line-height: 115%;"">Note: </span></strong><span style=""line-height: 115%;"">Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<strong> </strong></span></p>",2025-05-06 15:04:53.293000
60195,4,1,"<p><strong><span style=""line-height: 115%;"">Note: </span></strong><span style=""line-height: 115%;"">Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<strong> </strong></span></p>",2025-05-22 20:22:10.473000
60196,4,1,"<p><span style=""line-height: 16.1px; box-sizing: border-box;""><strong><span style=""color: #212529; font-family: Verdana;"">Note: </span></strong></span><span style=""text-align: left; color: #212529; text-transform: none; line-height: 16.1px; text-indent: 0px; letter-spacing: normal; font-family: Verdana, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; font-weight: 400; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; background-color: #ffffff; font-variant-ligatures: normal; -webkit-text-stroke-width: 0px; font-variant-caps: normal; text-decoration-style: initial; text-decoration-color: initial;"">Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</span></p>",2025-05-22 20:22:41.950000
60204,7,1,<p>N/A</p>,2025-08-18 13:50:43.813000
60205,4,1,<p>N/A</p>,2026-06-19 12:57:31.997000
60210,3,1,"<p><p style=""line-height: normal;"">Below are CPT<sup>&reg;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</p>
<p style=""line-height: normal;""><span style=""line-height: 107%;"">CPT 77280 or 77285 are not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements.</span></p>
<p style=""line-height: normal;"">Per CCI rules, CPT 77336 cannot be billed with CPT 77401. Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p style=""line-height: normal;"">Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77401 may lead to medical review.</p></p>",2025-05-08 20:58:52.557000
60210,3,2,"<p><span style=""line-height: 107%;"">The following CPT codes are considered not medically reasonable and necessary (non-covered).</span></p>",2025-05-08 20:58:52.587000
60211,10,1,"<p><p style=""line-height: normal;"">Below are CPT<sup>&#174;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> books.</p>
<p style=""line-height: normal;""><strong>Per CPT</strong><sup>&#174;</sup><strong> 2026 guidance, SRT should not be reported in conjunction with megavoltage (MeV) (77402, 77407, 77412).</strong></p>
<p style=""line-height: normal;""><strong>To bill electronic brachytherapy (EBT) treatment delivery use CPT</strong><sup>&#174;</sup><strong> code 77437 (e.g., electronic brachytherapy). When billing 77437 for SRT treatment delivery services covered by the LCD providers must append the KX modifier.</strong></p>
<p style=""line-height: normal;""><strong>For SRT treatment planning and simulation aided field setting use CPT</strong><sup>&#174;</sup><strong> code 77436.</strong></p>
<p style=""line-height: normal;"">CPT<sup>&#174;</sup> 77436 is not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements. Do not report clinical treatment planning (77261, 77262, 77263), simulation (77280, 77285, 77290, 77295), basic dosimetry calculation (77300), special dosimetry (77331), treatment devices (77332, 77333, 77334), isodose planning (77306, 77307, 77316, 77317, 77318), or radiation treatment management (77427, 77431, 77432, 77435, 77469, 77470, 77499) in conjunction with 77436 and 77437.</p>
<p style=""line-height: normal;"">CPT<sup>&#174; </sup>Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p style=""line-height: normal;"">CPT<sup>&#174; </sup>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that CPT<sup>&#174; </sup>code 77370 will be reported for SRT services.</p>
<p style=""line-height: normal;"">Use of 77370 with SRT code 77437 may lead to medical review.</p></p>",2026-04-06 16:14:57.413000
60211,10,2,"<p><span style=""line-height: 107%;"">The following CPT<sup>&#174;</sup> codes are considered not medically reasonable and necessary (non-covered).</span></p>
<p style=""line-height: normal;"">Electronic brachytherapy (EBT) is non-covered and must be billed without a KX modifier.</p>",2026-04-06 16:14:57.437000
60212,2,1,"<p>Below are CPT<sup>&reg;</sup>/HCPCS codes related to SRT. Providers are reminded to refer to the long descriptors of the CPT<sup>&reg;</sup> codes in their CPT<sup>&reg;</sup> books.</p>
<p>CPT 77280 or 77285 are not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements.</p>
<p>Per CCI rules CPT 77336 cannot be billed with CPT 77401. Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services. Use of 77370 with SRT code 77401 may lead to medical review</p>",2025-05-07 16:57:58.640000
60212,2,2,<p>The following CPT codes are considered not medically reasonable and necessary (non-covered).</p>,2025-05-07 16:57:58.677000
60213,13,1,"<p>Below are CPT<sup>&#174;</sup>/HCPCS codes related to SRT.<strong> </strong>Providers are reminded to refer to the long descriptors of the CPT<sup>&#174;</sup> codes in their CPT<sup>&#174;</sup> books.</p>
<p><strong>Per CPT 2026 guidance SRT should not be reported in conjunction with megavoltage (MeV) (77402, 77407, 77412).</strong></p>
<p><strong> To bill electronic brachytherapy treatment delivery use CPT code 77437 (e.g., electronic brachytherapy). When billing 77437 for SRT treatment delivery services covered by the LCD providers must append the KX modifier. </strong></p>
<p><strong>For SRT treatment planning and simulation aided field setting use CPT code 77436.</strong></p>
<p>CPT 77436 is not typically repeated with each treatment except when clinically indicated and documentation supports additional simulation requirements. Do not report clinical treatment planning (77261, 77262, 77263), simulation (77280, 77285, 77290, 77295), basic dosimetry calculation (77300), special dosimetry (77331), treatment devices (77332, 77333, 77334), isodose planning (77306, 77307, 77316, 77317, 77318), or radiation treatment management (77427, 77431, 77432, 77435, 77469, 77470, 77499) in conjunction with 77436 and 77437.</p>
<p>Code 77336 can only be billed when medically necessary for treatment adjustments in support of the radiation oncologist or other health care qualified professional.</p>
<p>Code 77370 is to be used when the complexity of the treatment plan is great. It is not expected that code 77370 will be reported for SRT services.</p>
<p>Use of 77370 with SRT code 77437 may lead to medical review.</p>",2026-04-10 11:53:59.107000
